user_uuid,question_code,question_text,question_number,category_id,category_name,option_id,option_select,option_code,option_text,block_number,created_at
f6079a2e-4f83-438e-bfc0-daa699ef948f,4_7,"If you could bottle a moment and wear it as perfume, what would it be?",,4,Pinky,,B,4_7_B,B. A spring afternoon where nothing hurts,2,2025-08-28T18:18:50.569220
f6079a2e-4f83-438e-bfc0-daa699ef948f,4_14,What’s a little thing that makes you feel pretty or powerful?,,4,Pinky,,C,4_14_C,C. Doing something small that turns out amazing.,2,2025-08-02T18:18:50.569223
f6079a2e-4f83-438e-bfc0-daa699ef948f,4_4,"If your emotions had a scent, what would today’s be?",,4,Pinky,,OTHER,4_4_OTHER,Other,3,2025-08-03T18:18:50.569225
f6079a2e-4f83-438e-bfc0-daa699ef948f,4_10,👕👗 If you had to pick one outfit combo to see every day for a year—on yourself or your crush—which one wins?,,4,Pinky,,D,4_10_D,D. Jeans + vintage tee + layered necklaces = cool without trying,3,2025-08-26T18:18:50.569228
f6079a2e-4f83-438e-bfc0-daa699ef948f,4_11,What’s your “I woke up late” outfit —on yourself or your crush?,,4,Pinky,,D,4_11_D,"D. Sleepy eyes, good playlist, and a scarf that works",3,2025-07-31T18:18:50.569230
f6079a2e-4f83-438e-bfc0-daa699ef948f,4_12,If you had to wear one for a year—shy but somehow magnetic—on yourself or your crush—which one wins?,,4,Pinky,,A,4_12_A,"A. Oversized sweater, sleeves over your hands, soft wide-leg jeans, perfect messy hair",3,2025-08-07T18:18:50.569233
f6079a2e-4f83-438e-bfc0-daa699ef948f,4_13,💼 If you had to wear one vibe for a year—bossy but in denial——on yourself or your crush—which one wins?,,4,Pinky,,A,4_13_A,"A. Matching set, clipboard in bag, cute but practical shoes",3,2025-08-29T18:18:50.569235
f6079a2e-4f83-438e-bfc0-daa699ef948f,5_3,🔵 What’s your personal theme song when you enter a room? (Lowkey Edition),,5,Lowkey,,B,5_3_B,B. “Someone You Loved” – Lewis Capaldi,1,2025-08-19T18:18:50.569240
f6079a2e-4f83-438e-bfc0-daa699ef948f,5_5,Your friend sends a long message. You don’t know how to reply.,,5,Lowkey,,D,5_5_D,D. Drop a meme and pray they feel seen.,1,2025-08-21T18:18:50.569242
f6079a2e-4f83-438e-bfc0-daa699ef948f,5_7,What’s your best move when you’re being watched?,,5,Lowkey,,D,5_7_D,D. Give ‘em something confusing to process.,1,2025-08-19T18:18:50.569245
f6079a2e-4f83-438e-bfc0-daa699ef948f,5_9,👕👟 If you had to pick one outfit combo to see every day for a year—on yourself or your crush—which one wins? Lowkey,,5,Lowkey,,OTHER,5_9_OTHER,Other,1,2025-08-09T18:18:50.569247
f6079a2e-4f83-438e-bfc0-daa699ef948f,5_10,What’s your “I’m not trying but still cute” go-to—on yourself or your crush? Lowkey,,5,Lowkey,,B,5_10_B,"B. Quiet smile, rolled sleeves, and no idea where your keys are.",1,2025-08-19T18:18:50.569249
f6079a2e-4f83-438e-bfc0-daa699ef948f,5_6,Where do you usually sit when things feel too much?,,5,Lowkey,,OTHER,5_6_OTHER,You’ve got your own recharge spot:,2,2025-08-03T18:18:50.569252
f6079a2e-4f83-438e-bfc0-daa699ef948f,5_8,What sound feels most like you?,,5,Lowkey,,D,5_8_D,D. Wind in your hoodie. No words needed.,2,2025-08-21T18:18:50.569255
f6079a2e-4f83-438e-bfc0-daa699ef948f,5_11,🧲 If you had to wear one vibe for a year—lowkey nervous but somehow magnetic—on yourself or your crush—which one wins?,,5,Lowkey,,C,5_11_C,"C. Black tee, low eye contact, and the best taste in music on campus",2,2025-08-28T18:18:50.569257
f6079a2e-4f83-438e-bfc0-daa699ef948f,5_12,💼 If you had to wear one vibe for a year—bossy but in denial——on yourself or your crush—which one wins?,,5,Lowkey,,OTHER,5_12_OTHER,Other,2,2025-08-08T18:18:50.569259
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_7,Have you ever changed yourself to fit in? [playlist:spiral],,6,Personal,,OTHER,6_7_OTHER,Got your own story about fitting in?,1,2025-08-08T18:18:50.569262
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_32,What are you building right now that gives you energy or pride?,,6,Personal,,D,6_32_D,D. Honestly? I’m not building anything right now. Just trying to get through the day.,1,2025-08-23T18:18:50.569264
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_8,Who do you trust with your secrets?,,6,Personal,,E,6_8_E,E. Honestly? No one.  I keep it all inside.,2,2025-08-26T18:18:50.569267
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_27,If people go quiet when you walk by... what do you assume?,,6,Personal,,B,6_27_B,"B. I try not to care, but it makes me feel small.",2,2025-08-17T18:18:50.569269
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_30,What do you want to remind yourself when people leave you out? [playlist:Rejection] [playlist:Believe],,6,Personal,,C,6_30_C,C. I can still feel hurt and still move forward.,2,2025-08-24T18:18:50.569277
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_12,Where does your creativity show up most?,,6,Personal,,A,6_12_A,"A. In stories, or music I’m proud to make.",4,2025-08-03T18:18:50.569279
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_13,What’s your favorite way to express yourself?,,6,Personal,,OTHER,6_13_OTHER,Other,4,2025-08-06T18:18:50.569281
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_22,What color best matches your mood right now?,,6,Personal,,OTHER,6_22_OTHER,Other,4,2025-08-24T18:18:50.569284
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_23,"If your thoughts had a soundtrack today, what would it sound like?",,6,Personal,,E,6_23_E,E. Silence.  Just ambient existential humming.,4,2025-08-22T18:18:50.569286
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_24,"If your mind was a weather forecast today, what would it say?",,6,Personal,,B,6_24_B,"B. Light breeze, clear skies, and good energy",4,2025-07-31T18:18:50.569289
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_20,How do you handle the pressure to be perfect?,,6,Personal,,C,6_20_C,C. I pretend it doesn’t bother me and quietly shut down.,5,2025-08-27T18:18:50.569291
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_21,What helps you calm down when life feels too big?,,6,Personal,,D,6_21_D,"D. Go outside, move my body, or just breathe differently.",5,2025-08-04T18:18:50.569294
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_4,Do you ever think about how the way you talk affects how clearly you get your point across?,,6,Personal,,B,6_4_B,"B. Sometimes. I talk how I talk, but I get that how you say things can matter.",6,2025-08-04T18:18:50.569296
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_5,This isn’t grammar police—we don’t care where commas go. We’re just asking… how many “likes” per sentence are you rocking these days? No shade. Just stats.,,6,Personal,,A,6_5_A,"A. I don’t talk much, but when I do… it’s, like, everywhere.",6,2025-08-12T18:18:50.569299
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_6,"You know when you say “you know”… and the other person doesn’t actually know? But you say it anyway… because it feels right? So how often do you, like, you know… say “you know”?  (This question is—you know—kind of genius.)",,6,Personal,,E,6_6_E,E. I never say it. I actually don’t think they know.,6,2025-08-21T18:18:50.569301
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_26,Do you ever feel like you’re on the outside looking in?,,6,Personal,,B,6_26_B,"B. I have people around, but I still feel disconnected.",7,2025-08-15T18:18:50.569304
f6079a2e-4f83-438e-bfc0-daa699ef948f,6_34,"After homework, who do you usually spend time with?",,6,Personal,,A,6_34_A,A. Mostly just myself.,7,2025-08-21T18:18:50.569306
f6079a2e-4f83-438e-bfc0-daa699ef948f,7_1,"Forgiveness isn’t a race. Fast, slow, or never—how you handle it is still a story worth telling.  Do you forgive fast, slow… or never?",,7,Healing,,A,7_1_A,A. Fast—I don’t like holding onto stuff.,1,2025-08-28T18:18:50.569308
f6079a2e-4f83-438e-bfc0-daa699ef948f,7_3,Do you forgive yourself easily?,,7,Healing,,OTHER,7_3_OTHER,Other,1,2025-08-21T18:18:50.569311
f6079a2e-4f83-438e-bfc0-daa699ef948f,8_3,"“When someone crosses the line, your body knows it—even if your face says nothing.”  [playlist:Believe]  What’s your go-to move when someone crosses the line?",,8,Defense,,A,8_3_A,A.  Fake laugh and disappear,1,2025-08-10T18:18:50.569313
f6079a2e-4f83-438e-bfc0-daa699ef948f,8_4,You get one line to shut down a hater—what is it?,,8,Defense,,A,8_4_A,A. “You good? You seem… pressed. ”,1,2025-08-04T18:18:50.569316
f6079a2e-4f83-438e-bfc0-daa699ef948f,8_12,"If someone tries to bring drama, what’s your signature move?",,8,Defense,,C,8_12_C,"C. Screenshot, send to group chat, move on",1,2025-08-22T18:18:50.569318
f6079a2e-4f83-438e-bfc0-daa699ef948f,8_13,No judgment—everyone handles tension their own way. Some pause. Some pounce. Some panic and joke. What’s your go-to rhythm?  We’re not clocking you like it’s the Olympics—just curious what your survival setting is. How many seconds do you pause before replying—especially with difficult people?,,8,Defense,,D,8_13_D,D. I wait 3 seconds and then respond.,1,2025-08-30T18:18:50.569321
f6079a2e-4f83-438e-bfc0-daa699ef948f,8_5,"1 in 5 teens experienced bullying.  You see someone being physically bullied in the hallway—like shoved, blocked, or grabbed. What do you do?",,8,Defense,,C,8_5_C,C. I run to get help or report it.,2,2025-08-19T18:18:50.569323
f6079a2e-4f83-438e-bfc0-daa699ef948f,8_6,"If you see someone being verbally bullied, what do you do?",,8,Defense,,B,8_6_B,B. I would make a joke to change the topic or defuse the tension.,2,2025-08-03T18:18:50.569325
f6079a2e-4f83-438e-bfc0-daa699ef948f,8_7,"Let’s say someone starts physically bullying you—like shoving, hitting, or threatening you. What do you think you’d do?",,8,Defense,,A,8_7_A,A. I’d freeze and just hope it stops—or that someone else steps in.,2,2025-08-08T18:18:50.569328
f6079a2e-4f83-438e-bfc0-daa699ef948f,8_8,"If someone’s byllied you—insulting, mocking, or spreading rumors. How would you respond?",,8,Defense,,A,8_8_A,A. I would act super nice so they won’t talk about me again.,2,2025-07-31T18:18:50.569331
f6079a2e-4f83-438e-bfc0-daa699ef948f,8_9,If someone left a mean comment on your post... what would you do?,,8,Defense,,D,8_9_D,D. I’d clap back or report it.,2,2025-07-31T18:18:50.569333
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_1,Every house has a rhythm—what was yours? Vibes speak even when people don’t. Summer shows how people fit (or don’t)  What was your family vibe this summer?,,9,Family,,OTHER,9_1_OTHER,Other,1,2025-08-24T18:18:50.569335
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_2,Do you talk about your day or interesting topics during dinner?,,9,Family,,C,9_2_C,"C. No, we just eat quietly or scroll.",1,2025-08-01T18:18:50.569338
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_3,Have you ever lied to your parents?,,9,Family,,A,9_3_A,Yes,1,2025-08-20T18:18:50.569340
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_4,How often do you lie in general?,,9,Family,,A,9_4_A,Often,1,2025-08-23T18:18:50.569345
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_5,"If you ever hide the truth from your parents, what are you usually hiding?",,9,Family,,E,9_5_E,"E. Feelings (sadness, stress, anger)",1,2025-08-22T18:18:50.569347
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_6,"When you avoid telling someone the full truth, what’s usually about this person?",,9,Family,,B,9_6_B,B. They wouldn’t understand.,1,2025-08-30T18:18:50.569350
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_7,What makes you feel safe enough to tell someone the whole truth?,,9,Family,,D,9_7_D,D. I can trust them not to use it against me later.,1,2025-08-18T18:18:50.569352
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_8,"Sibling energy is real—whether it’s war, peace, or just awkward silence. Some bonds are loud. Some are quiet. All of them shape you.  What’s the dynamic you know too well?",,9,Family,,OTHER,9_8_OTHER,Other,1,2025-08-29T18:18:50.569355
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_23,Some things are hard to say out loud—but they still matter. Feeling misunderstood can make even love feel heavy. [playlist:Family]  What do you wish your parent understood about you?,,9,Family,,B,9_23_B,B. I’m more confident than they realize—they just don’t seem to trust me.,1,2025-08-28T18:18:50.569357
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_22,"You don’t always say it out loud—but it still leaks out. Some teens hide. Some shut down. Some start fights.  When something hurts, what do you actually do at home?",,9,Family,,OTHER,9_22_OTHER,Other,2,2025-08-25T18:18:50.569360
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_9,"Every family has tension—loud or quiet, it shows up. Some people rush in. Some shut down. Some disappear. There’s no perfect way to handle it—but your pattern comes from somewhere—and it matters.  When someone in your family is upset, what do you do?",,9,Family,,C,9_9_C,C. I get frustrated—it’s not my job to fix everything.,3,2025-08-14T18:18:50.569362
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_10,Every house argues—it’s part of being human. But how it starts… and how it ends… tells you a lot. What’s the script you know by heart?  How do arguments usually go in your house?,,9,Family,,OTHER,9_10_OTHER,Other,3,2025-08-10T18:18:50.569365
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_11,Most tension starts small—until it builds into something big. It’s not just what people fight about—it’s what goes unsaid that builds pressure.  What sparks it most where you live?,,9,Family,,C,9_11_C,C. Bad moods bouncing around like dodgeballs.,3,2025-08-05T18:18:50.569367
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_12,Every couple fights—it’s part of being close. But how they argue teaches you something: What respect looks like. Whether people take responsibility. Whether things get repaired—or just buried.  How do your parents argue?,,9,Family,,B,9_12_B,B. Cold silence for days,3,2025-08-18T18:18:50.569370
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_14,Every household has repeat fights—like a playlist stuck on loop.  What do your parents usually argue about?,,9,Family,,C,9_14_C,C. Loyalty or trust,3,2025-08-06T18:18:50.569372
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_15,"Parents don’t always say what’s really going on. But you feel it—through their moods, their tone, their silence.  What do you think is weighing on them lately?",,9,Family,,OTHER,9_15_OTHER,Other,3,2025-08-15T18:18:50.569374
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_16,"Even if it’s not your fight, it affects you. Some teens hide. Some freeze. Some jump in.  What’s your instinct when the room goes tense?",,9,Family,,C,9_16_C,C. Yell at them to shut up. That’s how they treat me and my siblings.,3,2025-08-23T18:18:50.569377
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_17,"The kitchen CEO has the power: they choose the menu, set the vibe, control the spice level, and who complains about it.. Curious how your setup compares to others? You’re about to help build the stats.  Who cooks in your home most of the time?",,9,Family,,D,9_17_D,D. Me,4,2025-08-03T18:18:50.569379
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_18,How’s the mess level in your house vs your room?,,9,Family,,B,9_18_B,"B. My room is clean, but the rest of the house is a mess",4,2025-08-23T18:18:50.569382
f6079a2e-4f83-438e-bfc0-daa699ef948f,9_20,"Some people get paid for chores. Some get paid for grades. Some get… nothing. Allowance rules say a lot about how families see effort, trust, and money. Curious how your setup compares to others? You’re about to help build the stats.  Is your allowance based on anything?",,9,Family,,C,9_20_C,C. Unconditional,4,2025-08-03T18:18:50.569384
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_3,What’s stopping you from using AI more?,,10,Future,,A,10_3_A,A. I don’t really know what it’s for,1,2025-08-20T18:18:50.569387
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_4,What is your plan with AI?,,10,Future,,B,10_4_B,B. Use it.,1,2025-08-21T18:18:50.569389
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_5,"If you chose to build it or use it, which role sounds most like you?",,10,Future,,C,10_5_C,"C. Creator (art, music, stories, media, design): Use AI smart — to create, write, sell, or lead",1,2025-08-16T18:18:50.569392
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_6,Should we stop AI?,,10,Future,,A,10_6_A,"A. Yes, stop it.",1,2025-08-03T18:18:50.569394
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_8,"If you could make good money without a degree, would you skip college? No one path fits all. But asking these questions early? That’s what smart people do.",,10,Future,,OTHER,10_8_OTHER,Other,2,2025-08-20T18:18:50.569397
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_9,Should you learn to weld and make $150k underwater?,,10,Future,,OTHER,10_9_OTHER,Other,2,2025-08-12T18:18:50.569400
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_10,Plumbing: one of the last jobs robots can’t do (yet). Would you?,,10,Future,,B,10_10_B,"B.  Will there be too many plumbers if that’s the only thing robots can’t do, yet?",2,2025-08-24T18:18:50.569402
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_11,Plenty of sunshine. Plenty of weeds. No robots in sight (yet). Jobs like hand-weeding are open. Would you take one?,,10,Future,,B,10_11_B,B  Maybe... before being homeless.,2,2025-08-22T18:18:50.569404
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_12,How much would you want to be paid per year to pull weeds?,,10,Future,,A,10_12_A,"A  $20,000–$30,000",2,2025-08-10T18:18:50.569407
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_13,"How much do you think workers like this (e.g., weeding by hand) are usually paid per year?",,10,Future,,A,10_13_A,"A.  $20,001–$30,000",2,2025-08-28T18:18:50.569409
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_14,"Even before AI hit the job market, over half of young adults (18–29) were still living with their parents. If jobs stay flaky and rent keeps climbing, what’s your Plan B?",,10,Future,,OTHER,10_14_OTHER,Other,2,2025-08-11T18:18:50.569412
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_15,"When AI does the work, humans still need to eat. Should the government step in—or let it play out? Your ideas now could shape what happens next. This isn’t a quiz—it’s a fork in the road.",,10,Future,,OTHER,10_15_OTHER,Other,2,2025-08-27T18:18:50.569414
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_16,"Let’s say you got $1,000/month UBI, no strings attached. Would it be survival? Freedom? Strategy? What’s your real plan?",,10,Future,,B,10_16_B,"B. Pool it with others—shared living, bartering, co-ops. Take pressure off my hustle—so I can study, create, or breathe.",2,2025-08-10T18:18:50.569416
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_17,"If AI is so powerful—like, powerful enough to take everyone’s job—why can’t it earn $100K a year for everyone?",,10,Future,,OTHER,10_17_OTHER,Other,2,2025-08-21T18:18:50.569419
f6079a2e-4f83-438e-bfc0-daa699ef948f,10_19,"If AI can do most of the thinking, what do you think humans are here for?",,10,Future,,A,10_19_A,"A. Create, explore, and dream bigger—because AI handles the boring parts, so I’ll have more time.",2,2025-07-31T18:18:50.569421
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_1,Back-to-school isn’t just supplies and schedules. It’s a whole emotional climate change. What’s your first day of school vibe?,,11,School,,C,11_1_C,C. I’m nervous about where I’ll sit—in class and in the cafeteria.,1,2025-08-06T18:18:50.569424
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_2,What went through your head when you saw your class seating chart?,,11,School,,C,11_2_C,"C. “Omg, next to them? I won.”",1,2025-08-27T18:18:50.569426
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_3,How different do you feel compared to last school year?,,11,School,,D,11_3_D,D. We’ll see.,1,2025-08-16T18:18:50.569429
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_4,What was your school vibe last year?,,11,School,,A,11_4_A,A. I actually liked it—learned a lot and felt kinda proud.,1,2025-08-15T18:18:50.569431
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_6,What stresses you the most?,,11,School,,D,11_6_D,Presentations,1,2025-08-26T18:18:50.569433
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_8,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",,11,School,,B,11_8_B,B. Clever—my brain loves puzzles and planning.,2,2025-08-19T18:18:50.569436
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_9,Where do you feel most like yourself in school?,,11,School,,A,11_9_A,"A. In the classroom—when I get to think, solve, or ask questions.",2,2025-08-25T18:18:50.569438
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_10,What’s your usual hallway energy?,,11,School,,E,11_10_E,E. Acting normal while calculating who’s ignoring me.,2,2025-08-07T18:18:50.569441
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_11,"For some, lunch's the best part of the day. For others, it’s like surviving a social obstacle course. How does lunchtime usually feel for you?",,11,School,,C,11_11_C,C. It’s one of the best parts of my day—I feel like I belong.,2,2025-08-16T18:18:50.569445
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_12,When the teacher asks a question and no one answers…,,11,School,,A,11_12_A,A. I raise my hand.  Silence makes me itch.,3,2025-08-05T18:18:50.569448
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_13,"If a teacher calls on you and you don’t know the answer, what do you do?",,11,School,,A,11_13_A,A. Panic quietly and wish for sudden invisibility.,3,2025-08-03T18:18:50.569450
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_14,"If you give the wrong answer in class, what do you do next?",,11,School,,B,11_14_B,B. Own it and listen so I get it next time.,3,2025-08-08T18:18:50.569453
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_15,You said something in class or in a group… and everyone just ignored it. What’s your first thought?,,11,School,,D,11_15_D,D. Maybe they didn’t get it—but I’m still glad I said it.,3,2025-08-26T18:18:50.569455
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_16,How do you feel turning in something early?,,11,School,,B,11_16_B,B. Anxious. What if I missed something?,3,2025-08-28T18:18:50.569458
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_17,When a group project falls apart but you did your part…,,11,School,,B,11_17_B,B. I fix it all by myself.  No drama.  Just results.,3,2025-08-18T18:18:50.569460
f6079a2e-4f83-438e-bfc0-daa699ef948f,11_19,What do you wish your teacher understood about you?,,11,School,,C,11_19_C,C. I learn differently—and I wish that wasn’t treated like a problem.,4,2025-08-16T18:18:50.569462
f6079a2e-4f83-438e-bfc0-daa699ef948f,12_1,Which video games do you play the most?,,12,Fun_Stuff,,D,12_1_D,"D. Sports/racing games (Rocket League, EA FC/FIFA, Mario Kart)",1,2025-08-18T18:18:50.569465
f6079a2e-4f83-438e-bfc0-daa699ef948f,12_2,Who do you play games with the most?,,12,Fun_Stuff,,B,12_2_B,B. With friends (online or in person),1,2025-08-07T18:18:50.569467
f6079a2e-4f83-438e-bfc0-daa699ef948f,12_4,When do you usually play video games?,,12,Fun_Stuff,,A,12_4_A,A. After school or work,1,2025-08-08T18:18:50.569469
f6079a2e-4f83-438e-bfc0-daa699ef948f,12_5,"If this were your last meal, what would you choose for your main course?",,12,Fun_Stuff,,A,12_5_A,A. Burger/Hot Dogs,2,2025-08-26T18:18:50.569472
f6079a2e-4f83-438e-bfc0-daa699ef948f,12_6,"If this were your last meal, what would you choose for your drink?",,12,Fun_Stuff,,B,12_6_B,B. Soda,2,2025-08-03T18:18:50.569474
f6079a2e-4f83-438e-bfc0-daa699ef948f,13_1,What do you do when you feel a fart coming during class?,,13,Chaos,,OTHER,13_1_OTHER,Other,1,2025-08-09T18:18:50.569477
f6079a2e-4f83-438e-bfc0-daa699ef948f,13_2,What’s the worst time for your stomach to make a weird noise?,,13,Chaos,,A,13_2_A,A. During a silent test,1,2025-08-06T18:18:50.569479
f6079a2e-4f83-438e-bfc0-daa699ef948f,13_3,What’s the worst time to sneeze?,,13,Chaos,,OTHER,13_3_OTHER,Other,1,2025-08-26T18:18:50.569481
f6079a2e-4f83-438e-bfc0-daa699ef948f,13_4,Which day is the worst to wake up with a giant pimple?,,13,Chaos,,E,13_4_E,E. Job interview or first date—tie,1,2025-08-06T18:18:50.569484
f6079a2e-4f83-438e-bfc0-daa699ef948f,13_5,What do you do when you wave back—and realize it wasn’t for you?,,13,Chaos,,B,13_5_B,B. Pretend you were fixing your hair,2,2025-08-03T18:18:50.569486
f6079a2e-4f83-438e-bfc0-daa699ef948f,13_6,What’s the dumbest reason your friend group has ever argued?,,13,Chaos,,OTHER,13_6_OTHER,Other,2,2025-08-21T18:18:50.569489
f6079a2e-4f83-438e-bfc0-daa699ef948f,13_7,"If your group had a TV show, what’s the first episode called?",,13,Chaos,,D,13_7_D,D. “This Is Why We Can’t Have Sleepovers”,2,2025-08-24T18:18:50.569491
f6079a2e-4f83-438e-bfc0-daa699ef948f,13_8,What’s the snack rule at your sleepovers?,,13,Chaos,,C,13_8_C,C. No loud chips during sad movie scenes,2,2025-08-09T18:18:50.569494
31212de3-d2d1-496e-b96e-448715572d43,1_1,"“Status: undefined, but not unloved.” Not all love lives are loud. Some are still forming, healing, daydreaming, or blooming when no one’s watching. What’s yours trying to say right now?  If your love life had a status update, what would it say?",,1,Love,,D,1_1_D,D. Patch notes dropping soon. Heart.exe rebooting.,1,2025-08-07T18:18:50.569533
31212de3-d2d1-496e-b96e-448715572d43,1_2,What kind of love do you believe in?,,1,Love,,A,1_2_A,A. Quiet and safe.,2,2025-08-11T18:18:50.569536
31212de3-d2d1-496e-b96e-448715572d43,1_22,"Some love stories end with closure. Others end with… screenshots. Either way, if you can laugh now, it means you’ve made it somewhere new.  What’s a moment from a past relationship you laugh about now?",,1,Love,,OTHER,1_22_OTHER,Something else that makes you laugh now:,4,2025-08-30T18:18:50.569538
31212de3-d2d1-496e-b96e-448715572d43,1_24,"Your love life isn’t broken. It’s just in beta. Honest status updates are the start of real growth—and great stories. 💘 If your love life had a status update, what would it say?",,1,Love,,B,1_24_B,B. Emotionally married to someone I’ve never spoken to.,5,2025-08-07T18:18:50.569541
31212de3-d2d1-496e-b96e-448715572d43,2_1,"What was your friend vibe this summer? Friendship status: IRL, URL, or MIA?",,2,Friends,,C,2_1_C,C. I showed up. Still felt swappable.,1,2025-08-05T18:18:50.569544
31212de3-d2d1-496e-b96e-448715572d43,2_8,What do you do when a friend hurts your feelings?,,2,Friends,,OTHER,2_8_OTHER,Other,1,2025-08-02T18:18:50.569547
31212de3-d2d1-496e-b96e-448715572d43,2_17,What do you wish your friends understood about you?,,2,Friends,,OTHER,2_17_OTHER,Or this:,1,2025-08-25T18:18:50.569549
31212de3-d2d1-496e-b96e-448715572d43,2_18,When a friend chose someone else over you,,2,Friends,,B,2_18_B,B. I tried to understand their side.,1,2025-08-11T18:18:50.569552
31212de3-d2d1-496e-b96e-448715572d43,2_19,Sometimes fitting in costs more than it’s worth.  Have you ever gone along with something that didn’t feel right to you—just to fit in?,,2,Friends,,A,2_19_A,"A. Yeah… I did it, and felt gross after.",4,2025-08-08T18:18:50.569554
31212de3-d2d1-496e-b96e-448715572d43,2_20,What do you do when you don’t want to go along with what your friends are doing?,,2,Friends,,A,2_20_A,"A. I act chill and joke about it, but lowkey it gets to me.",4,2025-08-21T18:18:50.569557
31212de3-d2d1-496e-b96e-448715572d43,2_21,What do you do when you feel like you’re always the second choice?,,2,Friends,,OTHER,2_21_OTHER,☐ Or maybe I do something else:,4,2025-08-04T18:18:50.569559
31212de3-d2d1-496e-b96e-448715572d43,2_22,"What do you do when a friend is pulling away, but you’re not sure why?",,2,Friends,,A,2_22_A,"A. I act cool, but lowkey spiral inside.",4,2025-08-06T18:18:50.569562
31212de3-d2d1-496e-b96e-448715572d43,2_25,It stings to be left out. But picking a guest list isn’t easy either. Sometimes it’s not personal—it’s just hard.  How do you handle it when you’re the host?,,2,Friends,,D,2_25_D,"D. I mix it up. Random combo, let’s see who clicks.",5,2025-08-27T18:18:50.569564
31212de3-d2d1-496e-b96e-448715572d43,2_26,How do you handle it when someone feels hurt because you didn’t include them?,,2,Friends,,OTHER,2_26_OTHER,Other,5,2025-08-25T18:18:50.569567
31212de3-d2d1-496e-b96e-448715572d43,3_1,How much time do you usually spend online each day (outside of schoolwork)?,,3,Online_Life,,A,3_1_A,A. Less than 1 hour,1,2025-08-30T18:18:50.569569
