user_uuid,question_code,question_text,question_number,category_id,category_name,option_id,option_select,option_code,option_text,block_number,weight,created_at
5bffedde-6b88-4702-b564-29d3376466c5,2_16,"Left out? Okay. Now watch me choose my character arc.  When you’re left out, what kind of person do you want to be anyway?",,2,Friends,,C,2_16_C,C. I admit it hurt. That’s how I heal.,3,1.1,2025-08-12T16:11:20.301996
5bffedde-6b88-4702-b564-29d3376466c5,2_23,When a friend chose someone else over you,,2,Friends,,C,2_23_C,C. I starred in a one-person group chat called “Thriving.”,4,1.44,2025-08-20T16:11:20.302000
5bffedde-6b88-4702-b564-29d3376466c5,2_23,When a friend chose someone else over you,,2,Friends,,B,2_23_B,B. I made a new playlist: “Better Without Them (Remix).”,4,1.26,2025-08-20T16:11:20.302000
5bffedde-6b88-4702-b564-29d3376466c5,2_23,When a friend chose someone else over you,,2,Friends,,D,2_23_D,"D. I launched a comeback tour—solo, but still iconic.",4,1.17,2025-08-20T16:11:20.302000
5bffedde-6b88-4702-b564-29d3376466c5,2_23,When a friend chose someone else over you,,2,Friends,,A,2_23_A,"A. I updated my contacts list: less crowd, more crown.",4,1.32,2025-08-20T16:11:20.302000
5bffedde-6b88-4702-b564-29d3376466c5,2_24,**“Being seen” isn’t about attention. It’s about recognition.** Which kind do you want more of this year?  What’s one way a friend could make you feel seen this year?,,2,Friends,,C,2_24_C,C. Including me without making a big deal about it.,4,0.76,2025-08-05T16:11:20.302007
5bffedde-6b88-4702-b564-29d3376466c5,2_24,**“Being seen” isn’t about attention. It’s about recognition.** Which kind do you want more of this year?  What’s one way a friend could make you feel seen this year?,,2,Friends,,B,2_24_B,B. Remembering small things I said—like they matter.,4,1.27,2025-08-05T16:11:20.302007
5bffedde-6b88-4702-b564-29d3376466c5,3_2,Where do you spend most of your online time? (Pick 2),,3,Online_Life,,OTHER,3_2_OTHER,Other,1,1.41,2025-08-09T16:11:20.302013
5bffedde-6b88-4702-b564-29d3376466c5,3_2,Where do you spend most of your online time? (Pick 2),,3,Online_Life,,E,3_2_E,E. Chatting with AI,1,0.72,2025-08-09T16:11:20.302013
5bffedde-6b88-4702-b564-29d3376466c5,3_4,What do you like most about being online?,,3,Online_Life,,C,3_4_C,C. Learning new things,1,1.14,2025-08-03T16:11:20.302018
5bffedde-6b88-4702-b564-29d3376466c5,3_4,What do you like most about being online?,,3,Online_Life,,B,3_4_B,B. Entertainment and fun,1,0.55,2025-08-03T16:11:20.302018
5bffedde-6b88-4702-b564-29d3376466c5,3_5,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",,3,Online_Life,,A,3_5_A,I’m too busy / no time,1,1.05,2025-08-02T16:11:20.302024
5bffedde-6b88-4702-b564-29d3376466c5,3_5,"Why do you not use certain apps or platforms (like Instagram, TikTok, Snapchat)?",,3,Online_Life,,OTHER,3_5_OTHER,Other,1,1.39,2025-08-02T16:11:20.302024
5bffedde-6b88-4702-b564-29d3376466c5,3_8,Who do you feel you have to be on social media?,,3,Online_Life,,OTHER,3_8_OTHER,Your alter ego here:,3,0.92,2025-08-09T16:11:20.302029
5bffedde-6b88-4702-b564-29d3376466c5,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,C,3_15_C,"C. Oh, they wanted me to see it. Message received.",3,0.94,2025-08-28T16:11:20.302033
5bffedde-6b88-4702-b564-29d3376466c5,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,OTHER,3_15_OTHER,Wanna drop how it really hit?,3,1.25,2025-08-28T16:11:20.302033
5bffedde-6b88-4702-b564-29d3376466c5,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,A,3_15_A,A. I pretend my Wi-Fi glitched and the post never loaded.,3,1.2,2025-08-28T16:11:20.302033
5bffedde-6b88-4702-b564-29d3376466c5,3_15,When your friends post photos from something you weren’t invited to…,,3,Online_Life,,B,3_15_B,B. Suddenly my hoodie feels lame. So does my face.,3,0.73,2025-08-28T16:11:20.302033
5bffedde-6b88-4702-b564-29d3376466c5,3_16,How do you feel when people respond less to your post than theirs?,,3,Online_Life,,C,3_16_C,"C. I act chill, but I’m counting likes like calories.",3,0.98,2025-08-03T16:11:20.302041
5bffedde-6b88-4702-b564-29d3376466c5,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,OTHER,3_26_OTHER,Other,5,1.3,2025-08-03T16:11:20.302045
5bffedde-6b88-4702-b564-29d3376466c5,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,B,3_26_B,B. No follower counts. Just vibes.,5,1.11,2025-08-03T16:11:20.302045
5bffedde-6b88-4702-b564-29d3376466c5,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,E,3_26_E,E. A “seen it already” filter. Like—please stop showing me the same 4 trends on loop.,5,0.54,2025-08-03T16:11:20.302045
5bffedde-6b88-4702-b564-29d3376466c5,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,D,3_26_D,D. Everyone agreeing to chill on their birthday posts,5,0.58,2025-08-03T16:11:20.302045
5bffedde-6b88-4702-b564-29d3376466c5,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,C,3_26_C,"C. A nap button. Like—“I’m here, but asleep.”",5,1.15,2025-08-03T16:11:20.302045
5bffedde-6b88-4702-b564-29d3376466c5,3_26,You’re not the only one tired of pretending it’s all exciting. Boredom is a form of honesty too.  What would make social media feel less annoying?,,3,Online_Life,,A,3_26_A,"A. Less “perfect” life updates, more weird confessions",5,0.62,2025-08-03T16:11:20.302045
5bffedde-6b88-4702-b564-29d3376466c5,5_1,Some strengths don’t shout. But they’re real—and they carry people more than anyone knows. What’s your lowkey superpower no one sees?,,5,Lowkey,,B,5_1_B,B. Chaos? I stay ice cold.,1,0.92,2025-08-02T16:11:20.302057
5bffedde-6b88-4702-b564-29d3376466c5,5_1,Some strengths don’t shout. But they’re real—and they carry people more than anyone knows. What’s your lowkey superpower no one sees?,,5,Lowkey,,A,5_1_A,A. People chill out when I’m around. No idea why.,1,0.53,2025-08-02T16:11:20.302057
5bffedde-6b88-4702-b564-29d3376466c5,5_4,You walk into a room where everyone’s louder than you. What do you do?,,5,Lowkey,,B,5_4_B,B. Sit. Stare. Wait for everyone tire themselves out.,1,0.65,2025-08-19T16:11:20.302063
5bffedde-6b88-4702-b564-29d3376466c5,5_4,You walk into a room where everyone’s louder than you. What do you do?,,5,Lowkey,,A,5_4_A,A. Wallflower.exe engaged,1,0.93,2025-08-19T16:11:20.302063
5bffedde-6b88-4702-b564-29d3376466c5,5_4,You walk into a room where everyone’s louder than you. What do you do?,,5,Lowkey,,C,5_4_C,C. Drop one good line and vanish,1,0.78,2025-08-19T16:11:20.302063
5bffedde-6b88-4702-b564-29d3376466c5,5_4,You walk into a room where everyone’s louder than you. What do you do?,,5,Lowkey,,D,5_4_D,"D. One joke, one exit. That’s the play",1,1.47,2025-08-19T16:11:20.302063
5bffedde-6b88-4702-b564-29d3376466c5,5_4,You walk into a room where everyone’s louder than you. What do you do?,,5,Lowkey,,OTHER,5_4_OTHER,Or maybe your strategy is weirder:,1,0.61,2025-08-19T16:11:20.302063
5bffedde-6b88-4702-b564-29d3376466c5,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,A,5_2_A,A. Headphones in. Brain on airplane mode.,2,0.56,2025-08-08T16:11:20.302072
5bffedde-6b88-4702-b564-29d3376466c5,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,B,5_2_B,B. One person. Zero pressure.,2,1.41,2025-08-08T16:11:20.302072
5bffedde-6b88-4702-b564-29d3376466c5,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,D,5_2_D,D. Vanish. No texts. No talk.,2,0.67,2025-08-08T16:11:20.302072
5bffedde-6b88-4702-b564-29d3376466c5,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,C,5_2_C,C. Walk it off.,2,0.6,2025-08-08T16:11:20.302072
5bffedde-6b88-4702-b564-29d3376466c5,5_2,Being around people all the time is a lot. There’s no wrong way to recharge—just your way. What do you do when you need a break from everyone?,,5,Lowkey,,OTHER,5_2_OTHER,Or your own way to vanish:,2,1.16,2025-08-08T16:11:20.302072
5bffedde-6b88-4702-b564-29d3376466c5,6_1,Want to know what other teens did this summer? Answer this question and see how your summer compares.  What did you actually do this summer? (Check all that apply),,6,Personal,,A,6_1_A,A. I went to summer camp,1,1.12,2025-08-18T16:11:20.302081
5bffedde-6b88-4702-b564-29d3376466c5,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,E,6_2_E,E. Disappointment,1,0.77,2025-08-12T16:11:20.302085
5bffedde-6b88-4702-b564-29d3376466c5,6_2,"Everyone looks forward to summer—no school, more freedom. This summer had a mood you didn’t see coming… Share yours and see what surprised other teens too.  What’s one thing you didn’t expect to feel this summer?",,6,Personal,,B,6_2_B,B. Confidence,1,1.24,2025-08-12T16:11:20.302085
5bffedde-6b88-4702-b564-29d3376466c5,6_3,"You know that feeling when you’re not performing, not shrinking—just being?  When do you feel most like yourself?",,6,Personal,,A,6_3_A,"A. When I’m deep in thought—reading, writing, or just daydreaming.",1,0.61,2025-08-21T16:11:20.302091
5bffedde-6b88-4702-b564-29d3376466c5,6_3,"You know that feeling when you’re not performing, not shrinking—just being?  When do you feel most like yourself?",,6,Personal,,D,6_3_D,"D. When I’m helping someone, even in a small way.",1,1.0,2025-08-21T16:11:20.302091
5bffedde-6b88-4702-b564-29d3376466c5,6_3,"You know that feeling when you’re not performing, not shrinking—just being?  When do you feel most like yourself?",,6,Personal,,B,6_3_B,"B. When I’m doing something creative—music, art, building, cooking, anything.",1,0.95,2025-08-21T16:11:20.302091
5bffedde-6b88-4702-b564-29d3376466c5,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,C,6_9_C,C. When I make people laugh or surprise them with ideas.,1,1.19,2025-08-19T16:11:20.302097
5bffedde-6b88-4702-b564-29d3376466c5,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,A,6_9_A,A. When my mind feels clear and I’m not trying to prove anything.,1,0.58,2025-08-19T16:11:20.302097
5bffedde-6b88-4702-b564-29d3376466c5,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,E,6_9_E,E. I’m not sure I’ve ever really felt confident.,1,1.37,2025-08-19T16:11:20.302097
5bffedde-6b88-4702-b564-29d3376466c5,6_9,What makes you feel confident in who you are? [playlist:Believe],,6,Personal,,B,6_9_B,B. When I’m doing something I love and feel proud of.,1,0.55,2025-08-19T16:11:20.302097
5bffedde-6b88-4702-b564-29d3376466c5,6_31,"When things feel bad, who do you want to be?",,6,Personal,,A,6_31_A,A. Someone who stays calm and kind.,2,0.57,2025-08-12T16:11:20.302107
5bffedde-6b88-4702-b564-29d3376466c5,6_31,"When things feel bad, who do you want to be?",,6,Personal,,C,6_31_C,C. Someone who understands how to heal.,2,1.22,2025-08-12T16:11:20.302107
5bffedde-6b88-4702-b564-29d3376466c5,6_31,"When things feel bad, who do you want to be?",,6,Personal,,OTHER,6_31_OTHER,Other,2,1.33,2025-08-12T16:11:20.302107
5bffedde-6b88-4702-b564-29d3376466c5,6_31,"When things feel bad, who do you want to be?",,6,Personal,,E,6_31_E,E. Someone who doesn’t fall apart.,2,1.24,2025-08-12T16:11:20.302107
5bffedde-6b88-4702-b564-29d3376466c5,6_31,"When things feel bad, who do you want to be?",,6,Personal,,D,6_31_D,"D. Someone who makes others feel better, even when I’m hurting.",2,1.4,2025-08-12T16:11:20.302107
5bffedde-6b88-4702-b564-29d3376466c5,6_31,"When things feel bad, who do you want to be?",,6,Personal,,B,6_31_B,B. Someone who stands up—for myself or others.,2,1.43,2025-08-12T16:11:20.302107
5bffedde-6b88-4702-b564-29d3376466c5,6_10,What’s something you regret not doing?,,6,Personal,,OTHER,6_10_OTHER,Other,3,0.72,2025-08-19T16:11:20.302117
5bffedde-6b88-4702-b564-29d3376466c5,6_11,What’s something you regret doing?,,6,Personal,,D,6_11_D,D. Pretending I was fine when I clearly wasn’t.,3,1.21,2025-08-07T16:11:20.302121
5bffedde-6b88-4702-b564-29d3376466c5,6_11,What’s something you regret doing?,,6,Personal,,F,6_11_F,F. I did something reckless—and it could’ve ended badly.,3,1.33,2025-08-07T16:11:20.302121
5bffedde-6b88-4702-b564-29d3376466c5,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,F,6_25_F,F. None of these—I’m just trying to get through the day.,3,0.96,2025-08-10T16:11:20.302127
5bffedde-6b88-4702-b564-29d3376466c5,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,OTHER,6_25_OTHER,Other,3,0.5,2025-08-10T16:11:20.302127
5bffedde-6b88-4702-b564-29d3376466c5,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,C,6_25_C,C. Calm,3,1.43,2025-08-10T16:11:20.302127
5bffedde-6b88-4702-b564-29d3376466c5,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,B,6_25_B,B. Curiosity,3,1.28,2025-08-10T16:11:20.302127
5bffedde-6b88-4702-b564-29d3376466c5,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,D,6_25_D,D. Joy,3,1.35,2025-08-10T16:11:20.302127
5bffedde-6b88-4702-b564-29d3376466c5,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,E,6_25_E,E. Hope,3,1.42,2025-08-10T16:11:20.302127
5bffedde-6b88-4702-b564-29d3376466c5,6_25,"If you could pack one emotion in your backpack forever, what would it be?",,6,Personal,,A,6_25_A,A. Confidence,3,0.95,2025-08-10T16:11:20.302127
5bffedde-6b88-4702-b564-29d3376466c5,6_28,Think about something hard you’ve been through. What helped you get through it?,,6,Personal,,A,6_28_A,A. I talked to someone who really listened.,3,0.83,2025-08-21T16:11:20.302138
5bffedde-6b88-4702-b564-29d3376466c5,6_28,Think about something hard you’ve been through. What helped you get through it?,,6,Personal,,C,6_28_C,"C. I let myself cry, then slowly kept going.",3,0.84,2025-08-21T16:11:20.302138
5bffedde-6b88-4702-b564-29d3376466c5,6_28,Think about something hard you’ve been through. What helped you get through it?,,6,Personal,,OTHER,6_28_OTHER,Other,3,0.53,2025-08-21T16:11:20.302138
5bffedde-6b88-4702-b564-29d3376466c5,6_28,Think about something hard you’ve been through. What helped you get through it?,,6,Personal,,D,6_28_D,"D. I turned it into art, music, or writing.",3,1.24,2025-08-21T16:11:20.302138
5bffedde-6b88-4702-b564-29d3376466c5,6_28,Think about something hard you’ve been through. What helped you get through it?,,6,Personal,,E,6_28_E,E. I’m not sure.  I just kept going somehow.,3,0.61,2025-08-21T16:11:20.302138
5bffedde-6b88-4702-b564-29d3376466c5,6_28,Think about something hard you’ve been through. What helped you get through it?,,6,Personal,,B,6_28_B,B. I distracted myself until it hurt less.,3,1.21,2025-08-21T16:11:20.302138
5bffedde-6b88-4702-b564-29d3376466c5,6_29,What gives you energy when you feel drained?,,6,Personal,,C,6_29_C,"C. Nature.  Air, sky, green things.",3,0.82,2025-08-14T16:11:20.302150
5bffedde-6b88-4702-b564-29d3376466c5,6_29,What gives you energy when you feel drained?,,6,Personal,,B,6_29_B,B. Being around someone who doesn’t need me to act “fine. ”,3,0.56,2025-08-14T16:11:20.302150
5bffedde-6b88-4702-b564-29d3376466c5,6_29,What gives you energy when you feel drained?,,6,Personal,,E,6_29_E,E. Creating something—anything.,3,0.74,2025-08-14T16:11:20.302150
5bffedde-6b88-4702-b564-29d3376466c5,6_29,What gives you energy when you feel drained?,,6,Personal,,D,6_29_D,D. Laughing. Even for a second.,3,0.84,2025-08-14T16:11:20.302150
5bffedde-6b88-4702-b564-29d3376466c5,6_29,What gives you energy when you feel drained?,,6,Personal,,A,6_29_A,A. Music.  It’s like it gets me without needing words.,3,1.44,2025-08-14T16:11:20.302150
5bffedde-6b88-4702-b564-29d3376466c5,6_29,What gives you energy when you feel drained?,,6,Personal,,OTHER,6_29_OTHER,Other,3,1.24,2025-08-14T16:11:20.302150
5bffedde-6b88-4702-b564-29d3376466c5,6_14,What do you do when your brain needs a break?,,6,Personal,,D,6_14_D,D. Put on headphones and zone out to music.,4,1.26,2025-08-27T16:11:20.302161
5bffedde-6b88-4702-b564-29d3376466c5,6_14,What do you do when your brain needs a break?,,6,Personal,,OTHER,6_14_OTHER,Other,4,1.2,2025-08-27T16:11:20.302161
5bffedde-6b88-4702-b564-29d3376466c5,6_14,What do you do when your brain needs a break?,,6,Personal,,A,6_14_A,A. Shut off everything and lie down.,4,1.1,2025-08-27T16:11:20.302161
5bffedde-6b88-4702-b564-29d3376466c5,6_14,What do you do when your brain needs a break?,,6,Personal,,B,6_14_B,"B. Go for a walk, sports, do something that moves my body.",4,1.43,2025-08-27T16:11:20.302161
5bffedde-6b88-4702-b564-29d3376466c5,6_17,What’s something you’re dealing with that your parents didn’t at your age?,,6,Personal,,D,6_17_D,D. No idea.  Maybe they had it just as hard.,5,0.63,2025-08-12T16:11:20.302169
5bffedde-6b88-4702-b564-29d3376466c5,6_17,What’s something you’re dealing with that your parents didn’t at your age?,,6,Personal,,OTHER,6_17_OTHER,Other,5,1.4,2025-08-12T16:11:20.302169
5bffedde-6b88-4702-b564-29d3376466c5,6_18,What do you wish adults understood about being a teen?,,6,Personal,,OTHER,6_18_OTHER,Other,5,0.65,2025-08-02T16:11:20.302176
5bffedde-6b88-4702-b564-29d3376466c5,6_18,What do you wish adults understood about being a teen?,,6,Personal,,B,6_18_B,"B. Sometimes we need space, not speeches.",5,0.93,2025-08-02T16:11:20.302176
5bffedde-6b88-4702-b564-29d3376466c5,6_18,What do you wish adults understood about being a teen?,,6,Personal,,A,6_18_A,A. It’s way harder than they remember—we’re overwhelmed.,5,1.33,2025-08-02T16:11:20.302176
5bffedde-6b88-4702-b564-29d3376466c5,6_19,Forget about parties—what do you wish politicians actually understood about your life?,,6,Personal,,OTHER,6_19_OTHER,Other,5,1.26,2025-08-18T16:11:20.302183
5bffedde-6b88-4702-b564-29d3376466c5,6_35,When someone talks behind your back,,6,Personal,,A,6_35_A,A. I confronted them.,7,0.96,2025-08-01T16:11:20.302188
5bffedde-6b88-4702-b564-29d3376466c5,6_35,When someone talks behind your back,,6,Personal,,D,6_35_D,D. I drafted a 17-point PowerPoint titled “What I Would’ve Said If I Were Petty.”,7,0.98,2025-08-01T16:11:20.302188
5bffedde-6b88-4702-b564-29d3376466c5,6_35,When someone talks behind your back,,6,Personal,,B,6_35_B,B. I talked to a friend I trust.,7,1.16,2025-08-01T16:11:20.302188
5bffedde-6b88-4702-b564-29d3376466c5,6_35,When someone talks behind your back,,6,Personal,,OTHER,6_35_OTHER,Other,7,1.12,2025-08-01T16:11:20.302188
5bffedde-6b88-4702-b564-29d3376466c5,6_35,When someone talks behind your back,,6,Personal,,C,6_35_C,C. I tried to let it go—but it still bugs me.,7,0.54,2025-08-01T16:11:20.302188
5bffedde-6b88-4702-b564-29d3376466c5,6_36,When a teacher/adult treated you unfairly,,6,Personal,,A,6_36_A,A. I stayed quiet but felt angry.,7,1.48,2025-08-30T16:11:20.302197
5bffedde-6b88-4702-b564-29d3376466c5,6_36,When a teacher/adult treated you unfairly,,6,Personal,,D,6_36_D,D. I imagined winning an award and accidentally forgetting to thank them.,7,0.87,2025-08-30T16:11:20.302197
5bffedde-6b88-4702-b564-29d3376466c5,6_37,"When you feel disappointed, what helps you stay grounded?",,6,Personal,,A,6_37_A,A. Doing something I’m good at—it reminds me who I am.,7,1.1,2025-08-11T16:11:20.302203
5bffedde-6b88-4702-b564-29d3376466c5,6_37,"When you feel disappointed, what helps you stay grounded?",,6,Personal,,OTHER,6_37_OTHER,Other,7,0.57,2025-08-11T16:11:20.302203
5bffedde-6b88-4702-b564-29d3376466c5,6_37,"When you feel disappointed, what helps you stay grounded?",,6,Personal,,C,6_37_C,"C. Remembering this is temporary, but what I’m working on isn’t.",7,0.83,2025-08-11T16:11:20.302203
5bffedde-6b88-4702-b564-29d3376466c5,6_37,"When you feel disappointed, what helps you stay grounded?",,6,Personal,,B,6_37_B,B. Talking to someone who reminds me what matters.,7,0.65,2025-08-11T16:11:20.302203
5bffedde-6b88-4702-b564-29d3376466c5,6_15,What does being inspired feel like to you?,,6,Personal,,C,6_15_C,C. I’m not sure I’ve felt that yet,8,0.66,2025-08-23T16:11:20.302210
5bffedde-6b88-4702-b564-29d3376466c5,6_15,What does being inspired feel like to you?,,6,Personal,,B,6_15_B,"B. Like magic—I don’t know why, but I feel completely alive",8,0.98,2025-08-23T16:11:20.302210
5bffedde-6b88-4702-b564-29d3376466c5,6_15,What does being inspired feel like to you?,,6,Personal,,A,6_15_A,A. Like a spark—I suddenly want to create or do something big,8,1.15,2025-08-23T16:11:20.302210
5bffedde-6b88-4702-b564-29d3376466c5,6_16,When do you feel most inspired?,,6,Personal,,C,6_16_C,C. After a wild convo.,8,0.91,2025-08-23T16:11:20.302217
5bffedde-6b88-4702-b564-29d3376466c5,6_16,When do you feel most inspired?,,6,Personal,,B,6_16_B,B. When I see something beautifel or hear some breathtaking music.,8,0.96,2025-08-23T16:11:20.302217
5bffedde-6b88-4702-b564-29d3376466c5,6_16,When do you feel most inspired?,,6,Personal,,D,6_16_D,When I’m just vibing,8,0.52,2025-08-23T16:11:20.302217
5bffedde-6b88-4702-b564-29d3376466c5,6_16,When do you feel most inspired?,,6,Personal,,A,6_16_A,A. When I hear a heroic story.,8,0.55,2025-08-23T16:11:20.302217
5bffedde-6b88-4702-b564-29d3376466c5,6_33,What helps you feel like you’re moving in a direction that matters?,,6,Personal,,D,6_33_D,D. I don’t know yet—but I want to find it.,8,1.16,2025-08-05T16:11:20.302225
5bffedde-6b88-4702-b564-29d3376466c5,7_2,What helps you forgive someone?,,7,Healing,,A,7_2_A,A. Time and space.  I need to feel it on my own.,1,1.39,2025-08-15T16:11:20.302231
5bffedde-6b88-4702-b564-29d3376466c5,7_2,What helps you forgive someone?,,7,Healing,,C,7_2_C,C. Making peace through humor or shared chaos again.,1,0.57,2025-08-15T16:11:20.302231
5bffedde-6b88-4702-b564-29d3376466c5,7_2,What helps you forgive someone?,,7,Healing,,OTHER,7_2_OTHER,Other,1,0.68,2025-08-15T16:11:20.302231
5bffedde-6b88-4702-b564-29d3376466c5,7_2,What helps you forgive someone?,,7,Healing,,D,7_2_D,D. Hearing their side—if it’s honest and real.,1,1.08,2025-08-15T16:11:20.302231
5bffedde-6b88-4702-b564-29d3376466c5,7_2,What helps you forgive someone?,,7,Healing,,E,7_2_E,E. Knowing they won’t have that kind of power again.,1,0.72,2025-08-15T16:11:20.302231
5bffedde-6b88-4702-b564-29d3376466c5,7_4,What makes you feel like you’ve healed?,,7,Healing,,OTHER,7_4_OTHER,Other,1,0.92,2025-08-15T16:11:20.302240
5bffedde-6b88-4702-b564-29d3376466c5,7_4,What makes you feel like you’ve healed?,,7,Healing,,C,7_4_C,C. When I can laugh about it—just a little.,1,0.96,2025-08-15T16:11:20.302240
5bffedde-6b88-4702-b564-29d3376466c5,7_4,What makes you feel like you’ve healed?,,7,Healing,,A,7_4_A,A. When I stop checking if they care anymore.,1,1.08,2025-08-15T16:11:20.302240
5bffedde-6b88-4702-b564-29d3376466c5,7_5,Imagine they’d actually listen. No excuses. No eye rolls. Just… listening.  [playlist:Hurt]  What would you say to the person who hurt you?,,7,Healing,,D,7_5_D,D. I’m still healing—and promising not to be like you.,2,1.46,2025-08-11T16:11:20.302246
5bffedde-6b88-4702-b564-29d3376466c5,7_5,Imagine they’d actually listen. No excuses. No eye rolls. Just… listening.  [playlist:Hurt]  What would you say to the person who hurt you?,,7,Healing,,B,7_5_B,B.  I wish you knew what it felt like on my side.,2,0.97,2025-08-11T16:11:20.302246
5bffedde-6b88-4702-b564-29d3376466c5,7_5,Imagine they’d actually listen. No excuses. No eye rolls. Just… listening.  [playlist:Hurt]  What would you say to the person who hurt you?,,7,Healing,,OTHER,7_5_OTHER,Other,2,1.18,2025-08-11T16:11:20.302246
5bffedde-6b88-4702-b564-29d3376466c5,7_5,Imagine they’d actually listen. No excuses. No eye rolls. Just… listening.  [playlist:Hurt]  What would you say to the person who hurt you?,,7,Healing,,C,7_5_C,C. I hope you will not do this to others.,2,0.9,2025-08-11T16:11:20.302246
5bffedde-6b88-4702-b564-29d3376466c5,7_6,What helps you move on from something that still stings?,,7,Healing,,C,7_6_C,C. Rewriting the story so I don’t feel like the loser.,2,0.5,2025-08-24T16:11:20.302254
5bffedde-6b88-4702-b564-29d3376466c5,7_6,What helps you move on from something that still stings?,,7,Healing,,E,7_6_E,E. Doing something new that makes me feel strong again.,2,0.76,2025-08-24T16:11:20.302254
5bffedde-6b88-4702-b564-29d3376466c5,7_6,What helps you move on from something that still stings?,,7,Healing,,D,7_6_D,D. Letting it be part of my past—not my identity.,2,0.81,2025-08-24T16:11:20.302254
5bffedde-6b88-4702-b564-29d3376466c5,7_7,What are the things you’ve done that helped you feel whole again?,,7,Healing,,C,7_7_C,C. I finally let myself cry—and didn’t apologize for it.,2,0.91,2025-08-20T16:11:20.302261
5bffedde-6b88-4702-b564-29d3376466c5,7_7,What are the things you’ve done that helped you feel whole again?,,7,Healing,,E,7_7_E,"E. I said out loud: I’m not the same, but I’m still me.",2,1.38,2025-08-20T16:11:20.302261
5bffedde-6b88-4702-b564-29d3376466c5,7_7,What are the things you’ve done that helped you feel whole again?,,7,Healing,,A,7_7_A,"A. I created something—from my pain, not just about it.",2,1.47,2025-08-20T16:11:20.302261
5bffedde-6b88-4702-b564-29d3376466c5,8_1,“Your self-worth is determined by you. You don’t have to depend on someone telling you who you are.” - bell hooks What do you want to believe about yourself—even on tough days?,,8,Defense,,A,8_1_A,"A. That I still matter, even when it’s hard to see it today.",1,0.59,2025-08-24T16:11:20.302267
5bffedde-6b88-4702-b564-29d3376466c5,8_1,“Your self-worth is determined by you. You don’t have to depend on someone telling you who you are.” - bell hooks What do you want to believe about yourself—even on tough days?,,8,Defense,,C,8_1_C,C. That I’ll grow into someone I’m proud of.,1,1.03,2025-08-24T16:11:20.302267
5bffedde-6b88-4702-b564-29d3376466c5,8_2,"Many teens feel: “When the jokes stop, I can finally just be chill around them.” What’s something you wish people would stop teasing you about?",,8,Defense,,OTHER,8_2_OTHER,Other,1,1.04,2025-08-09T16:11:20.302273
5bffedde-6b88-4702-b564-29d3376466c5,8_2,"Many teens feel: “When the jokes stop, I can finally just be chill around them.” What’s something you wish people would stop teasing you about?",,8,Defense,,B,8_2_B,B. My clothes or the things I like,1,0.75,2025-08-09T16:11:20.302273
5bffedde-6b88-4702-b564-29d3376466c5,8_2,"Many teens feel: “When the jokes stop, I can finally just be chill around them.” What’s something you wish people would stop teasing you about?",,8,Defense,,A,8_2_A,"A. My body, my voice, or how I look",1,1.16,2025-08-09T16:11:20.302273
5bffedde-6b88-4702-b564-29d3376466c5,8_11,What’s your villain origin story?,,8,Defense,,D,8_11_D,D. I was too nice for too long. That era’s over.,1,1.1,2025-08-30T16:11:20.302279
5bffedde-6b88-4702-b564-29d3376466c5,8_11,What’s your villain origin story?,,8,Defense,,C,8_11_C,C. I shared my fries—and they didn’t share back.,1,0.56,2025-08-30T16:11:20.302279
